Label,verbs,articles,nouns,pronouns,adjectives,prepositions,particles,conjunctions,unknowns,adverbs,propers,interjections
B3406,0.2307692308,0.0769230769,0.1538461538,0.0769230769,0,0.0769230769,0.1538461538,0,0,0.2307692308,0,0
B3407,0.1666666667,0.2222222222,0.1111111111,0.0555555556,0.1666666667,0.0833333333,0.0277777778,0.0833333333,0,0.0555555556,0.0277777778,0
B3408,0.2727272727,0.0454545455,0.0909090909,0.0909090909,0.2272727273,0.1818181818,0.0909090909,0,0,0,0,0
B3409,0.1666666667,0.1666666667,0.1666666667,0.0555555556,0.1111111111,0.0555555556,0.1111111111,0.1111111111,0,0.0555555556,0,0
B3410,0.1111111111,0.1111111111,0.3333333333,0.1111111111,0,0,0.1111111111,0.1111111111,0,0.1111111111,0,0
B3411,0.1428571429,0,0,0.1428571429,0.3571428571,0.0714285714,0.1428571429,0.0714285714,0,0.0714285714,0,0
B3412,0.1578947368,0.1929824561,0.1578947368,0.0175438597,0.2105263158,0.0877192983,0.0350877193,0.0877192983,0,0.052631579,0,0
B3413,0.1739130435,0.1739130435,0.1739130435,0,0.2608695652,0.0434782609,0.1304347826,0.0434782609,0,0,0,0
B3414,0.1764705882,0,0.1764705882,0.2352941176,0.1764705882,0,0.1176470588,0.1176470588,0,0,0,0
B3415,0.2142857143,0.0714285714,0,0.1428571429,0.0714285714,0.0714285714,0.2142857143,0.0714285714,0,0.1428571429,0,0
B3416,0.0666666667,0.0666666667,0.2666666667,0,0,0.1333333333,0.1333333333,0.1333333333,0,0.2,0,0
B3417,0.1333333333,0.1333333333,0.1333333333,0.1333333333,0.1666666667,0.0666666667,0.0666666667,0.1,0.0333333333,0.0333333333,0,0
B3418,0.24,0.08,0.16,0.08,0.08,0.08,0.04,0.08,0,0.16,0,0
B3419,0.16,0.16,0.08,0.08,0.12,0.12,0.12,0.04,0,0.12,0,0
B3420,0.2692307692,0.0769230769,0,0.1153846154,0.0769230769,0.0384615385,0.1538461538,0.1153846154,0.0384615385,0.1153846154,0,0
B3421,0.2222222222,0.0740740741,0.0740740741,0.0740740741,0.1851851852,0,0.1851851852,0.037037037,0.0740740741,0.0740740741,0,0
B3422,0.2105263158,0.052631579,0.052631579,0.1052631579,0.1578947368,0.052631579,0.1578947368,0.1052631579,0,0.1052631579,0,0
B3423,0.2222222222,0.1666666667,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0.0555555556,0.1111111111,0.0555555556,0.1111111111,0,0
B3424,0.25,0.25,0.25,0.0833333333,0,0,0.0833333333,0.0833333333,0,0,0,0
B3425,0.6666666667,0,0,0.3333333333,0,0,0,0,0,0,0,0
B3426,1,0,0,0,0,0,0,0,0,0,0,0
B3427,0.3333333333,0,0.3333333333,0,0.3333333333,0,0,0,0,0,0,0
B3428,0.2058823529,0.1764705882,0.0882352941,0.0294117647,0.1764705882,0.1176470588,0.1176470588,0.0588235294,0,0.0294117647,0,0
B3429,0.3333333333,0.0555555556,0.0555555556,0.1666666667,0.0555555556,0,0.1111111111,0.1111111111,0,0.1111111111,0,0
B3430,0.1481481481,0.1851851852,0.1851851852,0.0740740741,0.1111111111,0.1111111111,0.1111111111,0.0740740741,0,0,0,0
B3431,0,0,0,0.5,0,0,0.5,0,0,0,0,0
B3432,0.375,0.125,0.25,0,0,0,0,0.125,0,0.125,0,0
B3433,0.25,0.25,0,0.25,0,0,0,0.25,0,0,0,0
B3434,1,0,0,0,0,0,0,0,0,0,0,0
B3435,0.3333333333,0.0833333333,0.1666666667,0.0833333333,0.0833333333,0,0.0833333333,0.0833333333,0,0.0833333333,0,0
B3436,0.2173913043,0.1304347826,0.0869565217,0.0869565217,0.2173913043,0,0.1304347826,0.1304347826,0,0,0,0
B3437,0.2121212121,0.2424242424,0.1515151515,0.0909090909,0.0909090909,0.0606060606,0.0606060606,0.0606060606,0,0.0303030303,0,0
B3438,0.25,0.1,0.25,0,0.1,0.05,0.2,0.05,0,0,0,0
B3439,0.2121212121,0.1515151515,0.2727272727,0.0606060606,0.0606060606,0.0303030303,0.0606060606,0.1212121212,0,0.0303030303,0,0
B3440,0.2,0.2,0.1,0.2,0.1,0,0.1,0,0,0.1,0,0
B3441,0.0540540541,0.2162162162,0.1621621622,0.027027027,0.1891891892,0.1351351351,0.027027027,0.1351351351,0,0.0540540541,0,0
B3442,0.1470588235,0.1470588235,0.2941176471,0.0882352941,0.0294117647,0.1176470588,0.0882352941,0.0588235294,0,0.0294117647,0,0
B3443,0.1363636364,0.1818181818,0.1818181818,0,0.1818181818,0.0909090909,0.0909090909,0.0909090909,0,0.0454545455,0,0
B3444,0.2962962963,0.1111111111,0.0740740741,0.1851851852,0.1111111111,0.0740740741,0.037037037,0.1111111111,0,0,0,0
B3445,0.2,0.1666666667,0.1333333333,0,0.2,0.0333333333,0.1,0.1,0,0.0666666667,0,0
B3446,0.2941176471,0.0588235294,0.0588235294,0.1176470588,0.1764705882,0.1176470588,0.1176470588,0.0588235294,0,0,0,0
B3447,0.1,0.2,0.1,0.1,0.2,0.1,0.2,0,0,0,0,0
B3448,0.2916666667,0.125,0.0416666667,0.0416666667,0.2083333333,0,0.125,0.0833333333,0,0.0833333333,0,0
B3449,0.3448275862,0.1724137931,0.0689655172,0.0689655172,0.0689655172,0,0.0689655172,0.1034482759,0.0344827586,0.0689655172,0,0
B3450,0.2,0.2,0,0.1,0.2,0,0.2,0,0,0.1,0,0
B3451,0.15,0.15,0.1,0.15,0.15,0,0.1,0.2,0,0,0,0
B3452,0.2,0.2,0,0,0.2,0,0.2,0,0,0,0.2,0
B3453,0.2413793103,0.2068965517,0.2068965517,0.0689655172,0.0344827586,0.0344827586,0.0344827586,0.0689655172,0.0344827586,0.0689655172,0,0
B3454,0.1847826087,0.2065217391,0.1195652174,0.0434782609,0.152173913,0.0434782609,0.0543478261,0.097826087,0.0326086957,0.0543478261,0.0108695652,0
B3455,0.0769230769,0.2307692308,0.0769230769,0,0.3846153846,0.0769230769,0.0769230769,0,0,0.0769230769,0,0
B3456,0.1578947368,0.1578947368,0.1052631579,0.1052631579,0.1052631579,0.1578947368,0.052631579,0.1052631579,0,0.052631579,0,0
B3457,0.2666666667,0.0666666667,0.0666666667,0.0666666667,0.1333333333,0.1333333333,0.0666666667,0.1333333333,0,0.0666666667,0,0
B3458,0.2222222222,0.1944444444,0.1111111111,0.0277777778,0.1944444444,0.0277777778,0.0555555556,0.0555555556,0,0.1111111111,0,0
B3459,0.1538461538,0.3076923077,0.3076923077,0.0769230769,0,0.0769230769,0.0769230769,0,0,0,0,0
B3460,0.1333333333,0.1333333333,0.0666666667,0.2,0.1333333333,0,0,0.2,0.0666666667,0.0666666667,0,0
B3461,0.2,0.1714285714,0.1714285714,0.1428571429,0.0857142857,0.0857142857,0.0285714286,0.0571428571,0,0.0571428571,0,0
B3462,0.2068965517,0.2068965517,0.1034482759,0.0344827586,0.1379310345,0,0.0344827586,0.1034482759,0.0344827586,0.1379310345,0,0
B3463,0.2105263158,0.1052631579,0.1052631579,0.1052631579,0.1052631579,0.1052631579,0.052631579,0.1052631579,0.052631579,0.052631579,0,0
B3464,0.25,0.2083333333,0.0416666667,0.0833333333,0.0833333333,0,0.1666666667,0,0.0833333333,0.0416666667,0.0416666667,0
B3465,0.1111111111,0.2222222222,0.2222222222,0,0,0.1111111111,0.2222222222,0,0.1111111111,0,0,0
B3466,0.28,0.2,0.08,0.04,0.16,0.04,0.04,0.16,0,0,0,0
B3467,0.2222222222,0.2222222222,0.1111111111,0,0.2222222222,0.0555555556,0.0555555556,0.0555555556,0,0.0555555556,0,0
B3468,0.08,0.08,0.28,0,0.2,0.08,0.12,0.08,0,0.08,0,0
B3469,0.15,0.15,0.25,0.05,0.15,0.05,0.1,0.05,0,0.05,0,0
B3470,0.1707317073,0.243902439,0.1219512195,0.0243902439,0.0975609756,0.0975609756,0.0975609756,0.0731707317,0.0243902439,0.0487804878,0,0
B3471,0.2941176471,0.1764705882,0.0588235294,0.1176470588,0.2352941176,0,0.0588235294,0.0588235294,0,0,0,0
B3472,0.2051282051,0.1538461538,0.1538461538,0.1282051282,0.0256410256,0.0769230769,0.0769230769,0.0769230769,0.0512820513,0.0512820513,0,0
B3473,0.2083333333,0.25,0.0416666667,0,0.2083333333,0.0833333333,0.125,0,0,0.0833333333,0,0
B3474,0.1621621622,0.2162162162,0.1351351351,0.0540540541,0.1351351351,0.1081081081,0.0810810811,0.0810810811,0,0.027027027,0,0
B3475,0.2631578947,0,0.1052631579,0.1578947368,0.1578947368,0.052631579,0.052631579,0.1578947368,0,0.052631579,0,0
B3476,0.2432432432,0.1891891892,0.0810810811,0.027027027,0.1351351351,0.0540540541,0.0810810811,0.0540540541,0.027027027,0.1081081081,0,0
B3477,0.1935483871,0.2096774194,0.1774193548,0.0806451613,0.064516129,0.0483870968,0.0967741936,0.064516129,0,0.064516129,0,0
B3478,0.1052631579,0.2631578947,0.2105263158,0.1052631579,0.052631579,0.052631579,0.1052631579,0.1052631579,0,0,0,0
B3479,0.2,0.25,0.15,0.05,0.05,0.15,0.05,0.05,0.05,0,0,0
B3480,0.2608695652,0.2608695652,0.0869565217,0,0.1304347826,0.0869565217,0.0869565217,0.0869565217,0,0,0,0
B3481,0.5,0.1666666667,0,0,0,0,0.1666666667,0,0,0.1666666667,0,0
B3482,0.2142857143,0.1428571429,0.0714285714,0.0714285714,0.1428571429,0.0714285714,0.2142857143,0.0714285714,0,0,0,0
B3483,0.3333333333,0,0.3333333333,0,0,0,0,0,0,0.3333333333,0,0
B3484,0.2413793103,0.1724137931,0.0689655172,0.0689655172,0.2068965517,0.0689655172,0.0689655172,0.0689655172,0,0.0344827586,0,0
B3485,0.2272727273,0.0909090909,0.0909090909,0.1363636364,0.0454545455,0.0454545455,0.1818181818,0.0454545455,0,0.1363636364,0,0
B3486,0.2,0.2,0.2,0.1,0,0.1,0.1,0.1,0,0,0,0
B3487,0.15,0.25,0.1,0.1,0.15,0.1,0.05,0.05,0.05,0,0,0
B3488,0.2727272727,0.0909090909,0.0909090909,0.0909090909,0,0.0909090909,0,0.1818181818,0.0909090909,0.0909090909,0,0
B3489,0.2941176471,0.2352941176,0.1470588235,0.0294117647,0.0294117647,0.0882352941,0.0882352941,0.0588235294,0.0294117647,0,0,0
B3490,0.2222222222,0.1851851852,0.1111111111,0.0185185185,0.1666666667,0.037037037,0.0925925926,0.0925925926,0.037037037,0.037037037,0,0
B3491,0.2571428571,0.1714285714,0.1428571429,0.0857142857,0.1142857143,0.0285714286,0.0857142857,0.0857142857,0.0285714286,0,0,0
B3492,0.1333333333,0.2666666667,0.2,0,0.1333333333,0.0666666667,0.0666666667,0.0666666667,0.0666666667,0,0,0
B3493,0.3157894737,0.1578947368,0.1578947368,0.052631579,0.052631579,0.052631579,0.1052631579,0.052631579,0.052631579,0,0,0
B3494,0.2916666667,0.2083333333,0.1666666667,0,0.125,0,0.0833333333,0.125,0,0,0,0
B3495,0.2222222222,0.0555555556,0.2222222222,0.1111111111,0.0555555556,0.0555555556,0.2222222222,0.0555555556,0,0,0,0
B3496,0.28,0.08,0.16,0.16,0.12,0.08,0.04,0.04,0,0.04,0,0
B3497,0.1428571429,0.1428571429,0.2857142857,0,0.2142857143,0,0.0714285714,0.0714285714,0,0.0714285714,0,0
B3498,0.2380952381,0.1904761905,0.0952380952,0.0476190476,0.0952380952,0.0476190476,0.1428571429,0,0.0476190476,0.0952380952,0,0
B3499,0.15,0.2,0.15,0.1,0.15,0.05,0.1,0.1,0,0,0,0
B3500,0.2352941176,0.2352941176,0.1764705882,0.0588235294,0,0.0588235294,0.1176470588,0.0588235294,0,0.0588235294,0,0
B3501,0.1111111111,0.3333333333,0.2222222222,0,0,0.1111111111,0.1111111111,0,0,0,0.1111111111,0
B3502,0.2333333333,0.0666666667,0.1666666667,0,0.1,0.1333333333,0.1,0.1666666667,0,0,0.0333333333,0
B3503,0.1951219512,0.1951219512,0.1463414634,0.0731707317,0.1463414634,0.0731707317,0.0487804878,0.0731707317,0,0.0243902439,0.0243902439,0
B3504,0.1,0,0.1,0.1,0.3,0,0.3,0.1,0,0,0,0
B3505,0.1162790698,0.1860465116,0.1395348837,0.023255814,0.1627906977,0.0930232558,0.0697674419,0.1395348837,0,0.0697674419,0,0
B3506,0.2,0.2,0,0,0.2,0,0.2,0,0.2,0,0,0
B3507,0.1875,0.125,0.125,0,0.0625,0.125,0.0625,0.25,0,0,0.0625,0
B3508,0.5,0,0,0,0,0,0.25,0,0,0.25,0,0
B3509,0.3333333333,0.1333333333,0.0666666667,0,0.0666666667,0,0.2,0.1333333333,0,0.0666666667,0,0
B3510,0.2,0,0.2,0,0.2,0.1,0.1,0.1,0.1,0,0,0
B3511,0.2,0.1333333333,0.0666666667,0.1333333333,0.0666666667,0.0666666667,0.2,0.0666666667,0,0,0.0666666667,0
B3512,0.3636363636,0.1818181818,0.1363636364,0.0454545455,0.0909090909,0,0,0.1363636364,0,0.0454545455,0,0
B3513,0.2,0.1666666667,0.2,0.0333333333,0.1666666667,0.1,0.0666666667,0.0666666667,0,0,0,0
B3514,0.2666666667,0.2,0.2,0.2,0.0666666667,0.0666666667,0,0,0,0,0,0
B3515,0.2,0.1,0.1,0,0.1,0,0.2,0.1,0,0.1,0.1,0
B3516,0.1052631579,0.1578947368,0.2631578947,0.1052631579,0.052631579,0.052631579,0.1052631579,0.052631579,0.052631579,0.052631579,0,0
B3517,0.25,0.1428571429,0.1428571429,0.1071428571,0.1071428571,0.1071428571,0.0714285714,0.0714285714,0,0,0,0
B3518,0.1875,0.25,0,0.0625,0.25,0.125,0.0625,0,0,0.0625,0,0
B3519,0.2173913043,0.2173913043,0.1739130435,0,0.0869565217,0.0434782609,0.1304347826,0.0434782609,0,0.0869565217,0,0
B3520,0.2941176471,0.0588235294,0.2352941176,0.0588235294,0.0588235294,0.0588235294,0.0588235294,0.1176470588,0,0.0588235294,0,0
B3521,0.2647058824,0.1176470588,0.1470588235,0.0882352941,0.1176470588,0.0294117647,0.1176470588,0.0882352941,0,0.0294117647,0,0
B3522,0.375,0.25,0,0,0.125,0,0.125,0,0,0.125,0,0
B3523,0.1333333333,0.0666666667,0.2,0.0666666667,0.2,0.0666666667,0.0666666667,0.1333333333,0,0.0666666667,0,0
B3524,0.125,0.125,0,0,0.5,0,0,0.125,0,0.125,0,0
B3525,0.2727272727,0.1818181818,0.0909090909,0,0.0909090909,0,0.0909090909,0.0909090909,0,0.1818181818,0,0
B3526,0.3,0.1,0.1,0.1,0,0,0.1,0.1,0,0.1,0.1,0
B3527,0.1333333333,0.1333333333,0.1333333333,0.0666666667,0.2,0.0333333333,0.0666666667,0.1666666667,0,0.0666666667,0,0
B3528,0.1666666667,0.1111111111,0.2777777778,0.0277777778,0.0277777778,0.1666666667,0.0555555556,0.0555555556,0.0555555556,0.0277777778,0.0277777778,0
B3529,0.2857142857,0.0952380952,0.1904761905,0.1428571429,0.0476190476,0,0.0476190476,0.0476190476,0,0.1428571429,0,0
B3530,0.243902439,0.1219512195,0.1951219512,0.0731707317,0.0731707317,0.0975609756,0.0731707317,0.0243902439,0,0.0731707317,0.0243902439,0
B3531,0.1363636364,0.2272727273,0.2272727273,0.0454545455,0.0909090909,0.0909090909,0.0454545455,0.0454545455,0,0.0909090909,0,0
B3532,0.2058823529,0.2058823529,0.2352941176,0.0588235294,0.0294117647,0.0588235294,0.0294117647,0.1176470588,0,0.0588235294,0,0
B3533,0.2727272727,0.2272727273,0.1363636364,0.0909090909,0.0454545455,0.0454545455,0.0454545455,0.0909090909,0,0.0454545455,0,0
B3534,0.2,0.1666666667,0.2,0.05,0.0833333333,0.1,0.0666666667,0.1,0,0.0166666667,0.0166666667,0
B3535,0.2068965517,0.2068965517,0.2068965517,0.0689655172,0.1379310345,0.1034482759,0.0344827586,0.0344827586,0,0,0,0
B3536,0.2727272727,0.2727272727,0.0909090909,0,0,0,0.0909090909,0.0909090909,0.0909090909,0.0909090909,0,0
B3537,0.2857142857,0.2380952381,0.0476190476,0.0952380952,0.0952380952,0.1428571429,0.0476190476,0.0476190476,0,0,0,0
B3538,0.2142857143,0.1071428571,0.2142857143,0.0714285714,0.0357142857,0.0357142857,0.1785714286,0.1071428571,0.0357142857,0,0,0
B3539,0.2857142857,0,0.1428571429,0.1428571429,0,0.1428571429,0.2857142857,0,0,0,0,0
B3540,0.2272727273,0.1363636364,0.1818181818,0,0.1363636364,0.0454545455,0.0909090909,0.1363636364,0,0.0454545455,0,0
B3541,0.2173913043,0.2173913043,0.0869565217,0.0869565217,0.0869565217,0.0434782609,0.0434782609,0.1739130435,0,0.0434782609,0,0
B3542,0.2857142857,0.0714285714,0.0714285714,0,0.2857142857,0.0714285714,0.1428571429,0.0714285714,0,0,0,0
B3543,0.3,0.15,0.05,0.1,0.15,0.1,0.15,0,0,0,0,0
B3544,0.2173913043,0.1739130435,0.0869565217,0.0869565217,0.0869565217,0.0869565217,0.1739130435,0.0434782609,0.0434782609,0,0,0
B3545,0.25,0.1388888889,0.1388888889,0.0833333333,0.1111111111,0.0555555556,0.1111111111,0.0833333333,0.0277777778,0,0,0
B3546,0.1785714286,0.1428571429,0.0714285714,0.1071428571,0.1785714286,0.1785714286,0.0357142857,0,0.0357142857,0.0357142857,0.0357142857,0
B3547,0.1428571429,0.1428571429,0.1428571429,0,0,0.2857142857,0,0,0.1428571429,0.1428571429,0,0
B3548,0.25,0.125,0.125,0.125,0.25,0,0,0.125,0,0,0,0
B3549,0.3,0.0666666667,0.1,0.0666666667,0.1,0.0666666667,0.1,0.1,0,0.1,0,0
B3550,0.1666666667,0.1666666667,0.2083333333,0,0.125,0.0416666667,0.125,0.0833333333,0,0.0833333333,0,0
B3551,0.125,0.125,0.25,0,0.0625,0.0625,0.25,0.0625,0,0.0625,0,0
B3552,0.2,0.2,0.2,0.2,0.1,0,0.1,0,0,0,0,0
B3553,0.0869565217,0,0.1304347826,0.0434782609,0.2608695652,0.0434782609,0.1304347826,0.2173913043,0.0434782609,0,0.0434782609,0
B3554,0.1,0.2,0.2,0.1,0.1,0.1,0.1,0,0,0.1,0,0
B3555,0.125,0.1875,0.1875,0.0625,0.0625,0.125,0.0625,0,0.125,0,0.0625,0
B3556,0.1538461538,0.1538461538,0.1538461538,0.0769230769,0.1538461538,0.0769230769,0.0769230769,0.0769230769,0,0.0769230769,0,0
B3557,0.25,0.1666666667,0.1666666667,0,0.0833333333,0.0833333333,0.0833333333,0.0833333333,0,0.0833333333,0,0
B3558,0.3076923077,0.1538461538,0.1538461538,0.1538461538,0,0,0.0769230769,0.0769230769,0,0.0769230769,0,0
B3559,0.0952380952,0.1428571429,0.1904761905,0.0952380952,0.0952380952,0.0952380952,0.0952380952,0.0952380952,0.0952380952,0,0,0
B3560,0.1818181818,0.1818181818,0.0909090909,0.1363636364,0.1818181818,0.0909090909,0.0454545455,0.0454545455,0,0.0454545455,0,0
B3561,0.1739130435,0.1304347826,0.2608695652,0.1304347826,0,0.0869565217,0.1304347826,0.0434782609,0.0434782609,0,0,0
B3562,0.2222222222,0.1666666667,0.1111111111,0.1111111111,0.0555555556,0.0555555556,0.1666666667,0.0555555556,0,0.0555555556,0,0
B3563,0.2272727273,0.1363636364,0.0454545455,0.0454545455,0.1363636364,0.0454545455,0.1818181818,0.1818181818,0,0,0,0
B3564,0.0909090909,0.0909090909,0.1818181818,0,0.2727272727,0,0.1818181818,0.0909090909,0,0.0909090909,0,0
B3565,0.1333333333,0,0.1333333333,0.1333333333,0.0666666667,0.1333333333,0,0.3333333333,0,0.0666666667,0,0
B3566,0.1578947368,0.1842105263,0.1052631579,0.0789473684,0.2368421053,0.052631579,0.0789473684,0.052631579,0.052631579,0,0,0
B3567,0.2222222222,0.1111111111,0.0555555556,0.0555555556,0.1666666667,0.0555555556,0.0555555556,0.1666666667,0,0.0555555556,0.0555555556,0
B3568,0.2592592593,0.0740740741,0.1481481481,0.037037037,0.1111111111,0.037037037,0.0740740741,0.1111111111,0.037037037,0.1111111111,0,0
B3569,0.1904761905,0.1428571429,0.0952380952,0.0952380952,0.1428571429,0.0952380952,0.0952380952,0.0952380952,0,0.0476190476,0,0
B3570,0.3333333333,0.1111111111,0,0,0.2222222222,0.1111111111,0.1111111111,0.1111111111,0,0,0,0
B3571,0.1666666667,0.1666666667,0.1666666667,0.0555555556,0.1111111111,0,0.1111111111,0.0555555556,0.0555555556,0.0555555556,0.0555555556,0
B3572,0.25,0.1071428571,0.1428571429,0.0714285714,0.1785714286,0.0357142857,0,0.1428571429,0,0.0714285714,0,0
B3573,0.1304347826,0.2173913043,0.2608695652,0.0434782609,0.0869565217,0.0869565217,0.0434782609,0.0434782609,0,0.0869565217,0,0
B3574,0.1666666667,0.1666666667,0.1111111111,0,0.1666666667,0.0555555556,0.0555555556,0.1111111111,0,0.1666666667,0,0
B3575,0.1875,0.1875,0.125,0.0625,0.125,0.0625,0.0625,0.0625,0,0.125,0,0
B3576,0.1333333333,0.2666666667,0.2,0.0666666667,0,0.0666666667,0.0666666667,0.0666666667,0,0.1333333333,0,0
B3577,0.2162162162,0.0540540541,0.2432432432,0.0810810811,0.0540540541,0.1081081081,0.0810810811,0.0810810811,0,0.0540540541,0.027027027,0
B3578,0.3181818182,0.1818181818,0.0454545455,0.0909090909,0.0454545455,0.0454545455,0.0454545455,0,0,0.2272727273,0,0
B3579,0.1,0.2,0.1,0.1,0.2,0,0.1,0,0,0.2,0,0
B3580,0.2307692308,0.2307692308,0.1538461538,0.0769230769,0.0769230769,0,0,0.0769230769,0.0769230769,0.0769230769,0,0
B3581,0.25,0.125,0.125,0,0.25,0.125,0.125,0,0,0,0,0
B3582,0.2380952381,0.1428571429,0.1428571429,0.0476190476,0.0952380952,0.0952380952,0.0476190476,0.1428571429,0.0476190476,0,0,0
B3583,0.25,0.1666666667,0.125,0.0416666667,0.1666666667,0,0.0833333333,0.125,0.0416666667,0,0,0
B3584,0.2222222222,0.1666666667,0.1111111111,0,0.2222222222,0.0555555556,0.0555555556,0.0555555556,0,0.1111111111,0,0
B3585,0.1818181818,0.1818181818,0.1818181818,0,0.2727272727,0.0909090909,0.0909090909,0,0,0,0,0
B3586,0.170212766,0.2340425532,0.1914893617,0,0.085106383,0.085106383,0.085106383,0.0638297872,0,0.085106383,0,0
B3587,0.3333333333,0.1904761905,0.0952380952,0.0952380952,0.0952380952,0,0.0476190476,0.0952380952,0,0.0476190476,0,0
B3588,0.1428571429,0.0714285714,0.1428571429,0.0714285714,0.1428571429,0.0714285714,0.0714285714,0.0714285714,0,0.2142857143,0,0
B3589,0.2692307692,0.2307692308,0.0769230769,0.0769230769,0.0384615385,0.1538461538,0.1153846154,0.0384615385,0,0,0,0
B3590,0.25,0.1666666667,0.1666666667,0.0416666667,0.0833333333,0.125,0.0416666667,0.125,0,0,0,0
B3591,0.15,0.15,0.2,0.05,0.2,0,0.15,0.05,0,0.05,0,0
B3592,0.15,0.15,0.25,0.1,0.1,0.1,0.05,0.1,0,0,0,0
B3593,0.1724137931,0.1379310345,0.2413793103,0.0344827586,0.1724137931,0,0.0689655172,0.1034482759,0,0.0689655172,0,0
B3594,0.25,0.125,0.25,0.25,0,0,0,0,0,0.125,0,0
B3595,0.2105263158,0.2105263158,0.052631579,0,0.2105263158,0.1052631579,0.052631579,0.052631579,0,0.052631579,0.052631579,0
B3596,0.2352941176,0.1764705882,0.1176470588,0.0588235294,0.1764705882,0,0.1764705882,0,0,0.0588235294,0,0
B3597,0.1714285714,0.0857142857,0.1714285714,0.1142857143,0.1142857143,0.0857142857,0.1428571429,0.0857142857,0,0.0285714286,0,0
B3598,0.0666666667,0.0666666667,0.1333333333,0.0666666667,0.2,0.1333333333,0.2,0.0666666667,0,0.0666666667,0,0
B3599,0.24,0.16,0.08,0.04,0.24,0.04,0.12,0.04,0,0.04,0,0
B3600,0.2941176471,0.1176470588,0.1176470588,0.1176470588,0.0588235294,0.0588235294,0.0588235294,0.0588235294,0,0.1176470588,0,0
B3601,0.3571428571,0,0.0714285714,0,0.2142857143,0.0714285714,0.1428571429,0.0714285714,0,0.0714285714,0,0
B3602,0.25,0.1666666667,0,0.0833333333,0.0833333333,0.0833333333,0.1666666667,0.0833333333,0,0,0.0833333333,0
B3603,0.2068965517,0.1034482759,0.1379310345,0.1034482759,0.0689655172,0.1034482759,0.1034482759,0.1379310345,0,0.0344827586,0,0
B3604,0.0909090909,0.1818181818,0.2272727273,0,0.2272727273,0.0454545455,0.0454545455,0.1363636364,0,0.0454545455,0,0
B3605,0.2105263158,0.1578947368,0.052631579,0.052631579,0.1578947368,0.2105263158,0,0.052631579,0.052631579,0.052631579,0,0
B3606,0.1,0.2,0.1,0,0.4,0.1,0.1,0,0,0,0,0
B3607,0.125,0.0416666667,0.2916666667,0.0416666667,0.125,0.125,0.0416666667,0.0416666667,0.0833333333,0.0833333333,0,0
B3608,0.25,0.125,0.0625,0.1875,0.25,0,0.0625,0,0,0.0625,0,0
B3609,0.3333333333,0.1666666667,0.3333333333,0,0,0,0.1666666667,0,0,0,0,0
B3610,0.2,0.1,0.15,0,0.15,0.05,0.1,0.1,0.1,0,0.05,0
B3611,0.2786885246,0.131147541,0.0655737705,0.0655737705,0.131147541,0.0983606557,0.0491803279,0.0655737705,0.0163934426,0.0655737705,0.0327868853,0
B3612,0.2,0.2666666667,0.1333333333,0,0.0666666667,0.0666666667,0.0666666667,0.0666666667,0.0666666667,0.0666666667,0,0
B3613,0.1363636364,0.1363636364,0.1818181818,0.0909090909,0.1363636364,0.0909090909,0.0454545455,0.0909090909,0,0.0909090909,0,0
B3614,0.16,0.24,0.08,0,0.2,0.08,0.08,0.04,0,0.08,0.04,0
B3615,0.1034482759,0.2413793103,0.2068965517,0,0.1724137931,0.1379310345,0.0344827586,0.0689655172,0,0.0344827586,0,0
B3616,0.2702702703,0.0540540541,0.1891891892,0.027027027,0.0810810811,0.0810810811,0.1351351351,0.1351351351,0,0.027027027,0,0
B3617,0.25,0.1666666667,0.0833333333,0.1666666667,0.0833333333,0,0.0833333333,0.0833333333,0,0,0.0833333333,0
B3618,0.1666666667,0.1666666667,0,0.1666666667,0.1666666667,0.1666666667,0,0,0.1666666667,0,0,0
B3619,0.2647058824,0.2352941176,0.1470588235,0.0294117647,0.0588235294,0.0294117647,0.0588235294,0.1470588235,0.0294117647,0,0,0
B3620,0.2142857143,0.2142857143,0.0714285714,0,0.0714285714,0.1428571429,0.1428571429,0.0714285714,0.0714285714,0,0,0
B3621,0.2631578947,0.2631578947,0.1052631579,0.052631579,0.052631579,0,0.1578947368,0,0.052631579,0.052631579,0,0
B3622,0.3333333333,0.1666666667,0.0833333333,0.0833333333,0.0833333333,0,0.0833333333,0.0833333333,0,0.0833333333,0,0
